PartnerPolicy,Trial,Intentions_RT,Agency,Control,Game,Age,Education,Ethnicity,Religion,Sex,Persec,SocRef,ICARTot,ICARrt,Response,Type1,Type2,Option1_PPT,Option1_Partner,Option2_PPT,Option2_Partner,Diff1,Diff2,Choice,ChoiceAction,id
Competative,5,4434.06,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Individual,8,2,9,5,6,4,Individual,2,275
Competative,6,3487.695,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,275
Competative,7,2980.685,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Individual,6,2,8,5,4,3,Individual,2,275
Competative,8,2208.625,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,275
Competative,9,2271.355,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,275
Competative,10,2909.91,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,275
Competative,11,3234.235,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Individual,7,2,8,5,5,3,Individual,2,275
Competative,12,1400.385,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,275
Competative,13,3776.645,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,275
Competative,14,4511.445,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Individual,Competative,10,6,8,2,6,4,Individual,2,275
Competative,15,1866.43,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,275
Competative,16,2164.295,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,275
Competative,17,1931.84,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,275
Competative,18,1819.7,63,1,Choose,29,Postgraduate Degree (e.g. MA; MSc),White and Asian,Agnostic,Male,1,5,7,34988.44,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,275
Individualist,1,4672,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Individual,8,2,9,5,6,4,Individual,2,276
Individualist,2,3450,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,276
Individualist,3,1394,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,276
Individualist,4,1861,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Individual,Competative,12,6,10,2,8,6,Individual,2,276
Individualist,5,1645,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Individual,6,2,8,5,4,3,Individual,2,276
Individualist,6,2428,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Individual,7,2,8,5,5,3,Individual,2,276
Individualist,7,2541,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,276
Individualist,8,1311,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,276
Individualist,9,1393,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,276
Individualist,10,1182,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,276
Individualist,11,2112,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,276
Individualist,12,1396,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,276
Individualist,13,2145,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Individual,Competative,10,6,8,2,6,4,Individual,2,276
Individualist,14,947,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,276
Individualist,15,780,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,276
Individualist,16,599,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,276
Individualist,17,977,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,276
Individualist,18,1583,31,1,Choose,25,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,5,10,3,14236.6,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,276
Competative,1,5097.2,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Individual,8,2,9,5,6,4,Individual,2,277
Competative,2,4057.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,277
Competative,3,2011.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,277
Competative,4,5454.3,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,277
Competative,5,1719.7,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,277
Competative,6,1434.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,277
Competative,7,3882.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Individual,Competative,10,6,8,2,6,4,Individual,2,277
Competative,8,3198.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Individual,7,2,8,5,5,3,Individual,2,277
Competative,9,2284.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,277
Competative,10,874.3,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,277
Competative,11,2302.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,277
Competative,12,1881.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Individual,6,2,8,5,4,3,Individual,2,277
Competative,13,1880.7,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Individual,Competative,12,6,10,2,8,6,Individual,2,277
Competative,14,1163.6,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,277
Competative,15,1042.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,277
Competative,16,840.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,277
Competative,17,1278.9,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,277
Competative,18,1171.4,23,0,Choose,46,Secondary School (GCSE or equivalent),"""White""",Atheist,Male,4,5,2,20017.06,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,277
Prosocial,1,9725.1,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,278
Prosocial,2,5320.7,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Individual,7,2,8,5,5,3,Individual,2,278
Prosocial,3,2158.4,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,278
Prosocial,4,2273.7,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Individual,Competative,12,6,10,2,8,6,Individual,2,278
Prosocial,5,1605,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,278
Prosocial,6,3884.2,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Individual,Competative,10,6,8,2,6,4,Individual,2,278
Prosocial,7,1611.6,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,278
Prosocial,8,1801.1,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,278
Prosocial,9,1247.1,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,278
Prosocial,10,1330.3,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,278
Prosocial,11,1171.6,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Individual,Prosocial,12,5,10,10,0,7,Prosocial,1,278
Prosocial,12,1547.4,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,278
Prosocial,13,1147.5,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,278
Prosocial,14,3331.7,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Individual,6,2,8,5,4,3,Individual,2,278
Prosocial,15,1819.1,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Individual,8,2,9,5,6,4,Individual,2,278
Prosocial,16,1256.8,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,278
Prosocial,17,1340.8,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,278
Prosocial,18,999.5,53,1,Choose,45,Undergraduate Degree (e.g. BSc; MBBS),English/Welsh/Scottish/Northern Irish/British,Christian,Female,0,3,7,27653.69,1,Prosocial,Competative,8,8,8,2,0,6,Prosocial,1,278
Prosocial,1,8679.22,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Prosocial,Competative,7,7,7,2,0,5,Prosocial,1,279
Prosocial,2,10573.625,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,279
Prosocial,3,18943.92,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Individual,Competative,12,6,10,2,8,6,Individual,2,279
Prosocial,4,6607.215,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,279
Prosocial,5,5382.59,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,279
Prosocial,6,2342.17,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,279
Prosocial,7,2679.33,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,279
Prosocial,8,3545.175,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,279
Prosocial,9,1456.95,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,279
Prosocial,10,3488.76,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,279
Prosocial,11,8501.515,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Individual,Competitive,11,6,9,2,7,5,Individual,2,279
Prosocial,12,5543.2,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Competative,Individual,8,2,9,5,6,4,Individual,2,279
Prosocial,13,2990.765,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Prosocial,Competative,8,8,8,2,0,6,Competative,3,279
Prosocial,14,9288.75,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,279
Prosocial,15,4379.985,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Individual,Competative,10,6,8,2,6,4,Individual,2,279
Prosocial,16,4459.505,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,2,Competative,Prosocial,9,5,9,9,0,4,Prosocial,1,279
Prosocial,17,2349.605,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Competative,Individual,7,2,8,5,5,3,Competative,3,279
Prosocial,18,1978.61,67,1,Choose,31,Undergraduate Degree (e.g. BSc; MBBS),Caribbean,Christian,Male,5,10,6,20472.1,1,Competative,Individual,6,2,8,5,4,3,Competative,3,279
Competative,1,3613.39,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Competative,Individual,7,2,8,5,5,3,Individual,2,280
Competative,2,1661,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Competative,Prosocial,10,5,10,10,0,5,Competative,3,280
Competative,3,6062.165,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Individual,Competitive,11,6,9,2,7,5,Competitive,3,280
Competative,4,1925.215,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Competative,Prosocial,9,5,9,9,0,4,Competative,3,280
Competative,5,1309.9,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Competative,8,8,8,2,0,6,Competative,3,280
Competative,6,5646.61,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Individual,Prosocial,12,5,9,9,0,7,Individual,2,280
Competative,7,2339.845,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Individual,7,7,10,5,0,5,Individual,2,280
Competative,8,4878.405,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Individual,Competative,12,6,10,2,8,6,Competative,3,280
Competative,9,3403.325,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Individual,Competative,10,6,8,2,6,4,Competative,3,280
Competative,10,1829.78,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Competative,6,6,6,2,0,4,Competative,3,280
Competative,11,1451.045,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Competative,7,7,7,2,0,5,Competative,3,280
Competative,12,1182.76,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Individual,8,8,10,5,0,5,Individual,2,280
Competative,13,1652.165,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Individual,Prosocial,12,5,10,10,0,7,Individual,2,280
Competative,14,1250.435,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Individual,Prosocial,12,5,8,8,0,7,Individual,2,280
Competative,15,1652.135,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Competative,Individual,8,2,9,5,6,4,Competative,3,280
Competative,16,1203.295,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Competative,Prosocial,8,5,8,8,0,3,Competative,3,280
Competative,17,12327.505,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,1,Competative,Individual,6,2,8,5,4,3,Competative,3,280
Competative,18,2181.26,11,1,Choose,20,College/Sixth Form (A level or equivalent),Indian,Agnostic,Male,2,11,3,18774.63,2,Prosocial,Individual,6,6,10,5,0,5,Individual,2,280
Competative,1,3907.48,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,2,Individual,Prosocial,12,5,9,9,0,7,Prosocial,1,281
Competative,2,2055.26,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,2,Competative,Prosocial,10,5,10,10,0,5,Prosocial,1,281
Competative,3,3622.4,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,1,Individual,Competative,12,6,10,2,8,6,Individual,2,281
Competative,4,4890.29,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,2,Competative,Prosocial,8,5,8,8,0,3,Prosocial,1,281
Competative,5,2246.185,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,1,Prosocial,Competative,6,6,6,2,0,4,Prosocial,1,281
Competative,6,1132.425,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,1,Prosocial,Individual,8,8,10,5,0,5,Prosocial,1,281
Competative,7,922.705,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,1,Prosocial,Individual,7,7,10,5,0,5,Prosocial,1,281
Competative,8,2083.265,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,1,Prosocial,Individual,6,6,10,5,0,5,Prosocial,1,281
Competative,9,1723.5,17,1,Choose,35,Undergraduate Degree (e.g. BSc; MBBS),"""White""",Christian,Female,9,26,4,17812.95,2,Individual,Prosocial,12,5,8,8,0,7,Prosocial,1,281
